isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
JPKJR7J7MOE8,2025-10-16,2025-10-19,Barclays UK,APAC,Agency Bond,USD,2795842.53,0.63,2.75,FOP,RFQ,0,0.12,0,3,0,None,10,0,0.23
INX9FWAQP9J5,2025-10-27,2025-10-30,Barclays UK,AMER,Corporate Bond,GBP,5586362.22,5.06,2.51,DVP,Voice,0,0.21,0,3,0,None,10,1,2.01
INS0JTXJ6782,2025-09-26,2025-09-28,BNP Paribas,APAC,Corporate Bond,USD,9010184.55,6.62,1.83,DVP,Voice,1,0.6,1,2,0,None,9,1,3.6
IN9SHX13GF73,2025-10-02,2025-10-04,Deutsche Bank,EMEA,Sovereign Bond,EUR,4245828.2,3.18,1.6,DVP,Voice,0,0.05,0,2,0,None,10,0,1.98
IN66ENOMZZ20,2025-11-12,2025-11-13,Citibank,AMER,Sovereign Bond,JPY,919706.81,4.72,0.81,FOP,FIX API,0,0.39,1,1,0,None,11,0,5.76
GB6KRW4VKLB0,2025-10-22,2025-10-23,Citibank,APAC,Sovereign Bond,JPY,7218554.46,2.58,1.74,FOP,Chat,2,0.48,0,1,0,None,10,1,1.47
GBZ7LJGJQAA7,2025-10-10,2025-10-12,Barclays UK,AMER,Sovereign Bond,GBP,408713.04,2.34,1.83,FOP,Voice,0,0.05,0,2,0,None,10,0,1.27
GBGIFG6M0W02,2025-10-15,2025-10-16,HSBC,EMEA,Sovereign Bond,EUR,3409014.52,5.9,0.41,FOP,FIX API,1,0.08,1,1,0,None,10,0,14.05
JPZZLV6NFRL9,2025-09-21,2025-09-24,JP Morgan,EMEA,Corporate Bond,JPY,4404790.65,2.22,2.48,FOP,Voice,1,0.8,1,3,0,None,9,0,0.89
FRDSX8MZBCA9,2025-09-27,2025-09-28,BNP Paribas,APAC,Sovereign Bond,EUR,3673641.58,1.14,2.76,DVP,Chat,1,0.14,1,1,0,None,9,0,0.41
DEX9PJNXYJC6,2025-10-04,2025-10-06,BNP Paribas,APAC,Corporate Bond,GBP,5464819.38,6.61,2.22,FOP,Voice,1,0.81,0,2,0,None,10,1,2.96
INTVSNLSMR90,2025-10-19,2025-10-20,JP Morgan,EMEA,Municipal Bond,USD,2571713.29,3.93,0.74,DVP,RFQ,1,0.99,1,1,0,None,10,0,5.24
IN26R59ED487,2025-09-27,2025-09-29,JP Morgan,EMEA,Agency Bond,EUR,9259958.34,1.76,1.75,FOP,Voice,0,0.92,1,2,0,None,9,1,1.0
JPP3YSMLY0T5,2025-09-27,2025-09-29,BNP Paribas,AMER,Corporate Bond,JPY,3043755.17,6.97,2.92,FOP,Chat,0,0.94,1,2,0,None,9,0,2.38
GB8TZ2V3LLY9,2025-09-18,2025-09-19,Barclays UK,APAC,Sovereign Bond,GBP,8461039.05,2.73,2.5,FOP,Voice,0,0.04,1,1,0,None,9,1,1.09
DEHPY6DB0F74,2025-10-21,2025-10-23,HSBC,EMEA,Municipal Bond,JPY,1293612.17,1.04,2.12,FOP,RFQ,1,0.34,0,2,0,None,10,0,0.49
DEMH6NHSYV03,2025-09-27,2025-09-28,BNP Paribas,EMEA,Agency Bond,USD,5440963.79,6.04,1.02,FOP,FIX API,1,0.63,0,1,0,None,9,1,5.86
INYOBFUPL2V5,2025-11-07,2025-11-08,HSBC,APAC,Corporate Bond,JPY,341567.74,6.59,0.16,DVP,FIX API,0,0.87,1,1,0,None,11,0,38.76
IN0Y82RD6BF2,2025-11-04,2025-11-06,Deutsche Bank,EMEA,Agency Bond,JPY,8007954.03,7.49,1.12,FOP,Voice,0,0.77,1,2,0,None,11,1,6.63
GB2K7P7NL021,2025-09-18,2025-09-20,HSBC,EMEA,Municipal Bond,GBP,6312304.09,6.62,2.95,DVP,Chat,0,0.77,1,2,0,None,9,1,2.24
GBTIYOE67Q51,2025-09-28,2025-09-29,BNP Paribas,AMER,Agency Bond,GBP,7402064.79,2.17,0.42,FOP,Chat,0,0.35,1,1,0,None,9,1,5.05
INMOFZOJIAV5,2025-10-24,2025-10-26,JP Morgan,EMEA,Agency Bond,USD,2412716.74,0.79,0.15,FOP,RFQ,0,0.99,1,2,0,None,10,0,4.94
USLR5S894658,2025-09-26,2025-09-29,Barclays UK,AMER,Sovereign Bond,USD,6828508.1,2.03,2.85,DVP,Voice,0,0.79,1,3,0,None,9,1,0.71
GBM34151EJN6,2025-09-21,2025-09-22,JP Morgan,AMER,Agency Bond,USD,8803271.24,7.11,1.46,FOP,FIX API,0,0.61,0,1,1,Missing Cash,9,1,4.84
USY4RBYTH7G8,2025-11-09,2025-11-10,Deutsche Bank,APAC,Sovereign Bond,JPY,2393549.84,7.1,1.98,FOP,Chat,0,0.61,1,1,0,None,11,0,3.57
INWJEFAK1PW5,2025-10-18,2025-10-19,Citibank,EMEA,Agency Bond,GBP,1847627.52,2.04,0.64,DVP,Voice,0,0.78,0,1,0,None,10,0,3.14
JPH7CXKBJG36,2025-10-12,2025-10-14,BNP Paribas,APAC,Corporate Bond,USD,9694116.04,6.69,2.79,FOP,RFQ,0,0.99,0,2,0,None,10,1,2.39
FR7DYFNMI2P5,2025-10-31,2025-11-01,BNP Paribas,APAC,Municipal Bond,JPY,7606560.91,5.37,0.55,FOP,RFQ,0,0.82,1,1,0,None,10,1,9.59
INKMD34NSZU6,2025-11-01,2025-11-04,BNP Paribas,AMER,Municipal Bond,JPY,5416046.79,4.65,1.78,DVP,FIX API,1,0.09,1,3,0,None,11,1,2.6
IN67B9M3G466,2025-09-25,2025-09-28,BNP Paribas,AMER,Municipal Bond,EUR,8898605.99,7.19,2.6,FOP,RFQ,1,0.81,0,3,0,None,9,1,2.75
GBKAMDBWUR71,2025-09-19,2025-09-21,Barclays UK,APAC,Municipal Bond,USD,4143686.81,3.11,0.85,DVP,RFQ,0,0.72,0,2,0,None,9,0,3.62
FRVH71J92QG8,2025-10-09,2025-10-10,JP Morgan,EMEA,Sovereign Bond,GBP,2279813.7,5.28,0.32,DVP,Voice,0,0.85,1,1,0,None,10,0,16.0
USA9LCS4QI71,2025-10-09,2025-10-11,JP Morgan,EMEA,Corporate Bond,GBP,5964837.07,6.27,1.11,DVP,FIX API,0,0.68,0,2,0,None,10,1,5.6
DE9O8L2M8EJ4,2025-10-12,2025-10-15,JP Morgan,APAC,Corporate Bond,USD,8798436.86,6.08,2.01,DVP,Voice,2,0.85,1,3,0,None,10,1,3.01
GB9SVUCK94B4,2025-10-27,2025-10-28,Deutsche Bank,AMER,Sovereign Bond,JPY,6833393.64,4.83,2.28,DVP,Chat,2,0.16,0,1,0,None,10,1,2.11
DELA0D4DSJ91,2025-10-24,2025-10-25,HSBC,APAC,Sovereign Bond,GBP,1375811.69,2.85,2.26,FOP,FIX API,2,0.16,0,1,0,None,10,0,1.26
JPOPB39UTYE4,2025-11-12,2025-11-15,Barclays UK,APAC,Sovereign Bond,USD,2941677.52,4.82,2.95,FOP,Voice,0,0.63,1,3,0,None,11,0,1.63
DEFT5BT189I9,2025-09-19,2025-09-20,JP Morgan,APAC,Municipal Bond,USD,5445855.26,5.96,0.41,FOP,Voice,0,0.76,0,1,1,Counterparty Mismatch,9,1,14.19
USEL3NHOTPZ1,2025-10-08,2025-10-11,BNP Paribas,EMEA,Municipal Bond,JPY,3484534.44,4.93,2.8,FOP,Chat,2,0.1,1,3,0,None,10,0,1.75
INAMZOIAQJX0,2025-10-04,2025-10-05,Barclays UK,APAC,Corporate Bond,EUR,7110903.68,0.97,1.79,DVP,FIX API,1,0.35,0,1,0,None,10,1,0.54
JPGGV6JCI1F8,2025-11-04,2025-11-06,HSBC,EMEA,Agency Bond,EUR,9737540.79,7.28,2.27,FOP,Chat,1,0.13,0,2,0,None,11,1,3.19
US1P9YYS93K2,2025-09-28,2025-10-01,Deutsche Bank,APAC,Sovereign Bond,USD,3303741.17,3.92,2.33,DVP,RFQ,0,0.68,1,3,0,None,9,0,1.68
DEURV0P05KR8,2025-09-25,2025-09-28,Citibank,AMER,Municipal Bond,GBP,9971532.55,3.48,1.41,FOP,FIX API,1,0.16,1,3,0,None,9,1,2.45
DETW4OA62B40,2025-10-10,2025-10-12,JP Morgan,EMEA,Sovereign Bond,EUR,915572.35,5.26,2.0,DVP,RFQ,1,0.27,1,2,0,None,10,0,2.62
JPVG1LXUVHF3,2025-10-09,2025-10-11,JP Morgan,EMEA,Municipal Bond,EUR,9441797.61,3.44,1.95,FOP,Chat,0,0.4,0,2,1,Late SSI,10,1,1.76
USAVC5PCJG20,2025-09-30,2025-10-02,HSBC,AMER,Agency Bond,GBP,4152406.66,6.76,0.77,DVP,Chat,0,0.21,0,2,0,None,9,0,8.67
FRRA7XCT6QX2,2025-09-28,2025-09-30,HSBC,AMER,Sovereign Bond,EUR,3748410.8,6.55,1.47,DVP,Voice,0,0.97,1,2,0,None,9,0,4.43
DEXG8RFRJFC6,2025-11-08,2025-11-09,HSBC,EMEA,Sovereign Bond,USD,7788308.84,5.9,2.55,DVP,Voice,1,0.76,1,1,0,None,11,1,2.3
GB2G7H2TBBB3,2025-10-10,2025-10-13,Citibank,EMEA,Corporate Bond,EUR,9216393.69,4.82,2.41,FOP,Voice,0,0.48,0,3,0,None,10,1,1.99
DEBNJQ8RJH77,2025-11-04,2025-11-06,HSBC,APAC,Municipal Bond,USD,6887096.34,3.51,0.68,DVP,Voice,0,0.49,1,2,0,None,11,1,5.09
GBJTDPPU5DZ7,2025-10-17,2025-10-18,Deutsche Bank,APAC,Sovereign Bond,JPY,2763034.7,6.08,1.0,DVP,Voice,0,0.46,1,1,0,None,10,0,6.02
GBD9KM06WW39,2025-09-17,2025-09-19,JP Morgan,AMER,Corporate Bond,JPY,3985686.21,3.86,1.84,FOP,RFQ,1,0.29,1,2,0,None,9,0,2.09
INPJWFZQQ5H3,2025-11-12,2025-11-13,Deutsche Bank,AMER,Municipal Bond,USD,492226.37,3.86,0.4,DVP,Chat,1,0.24,0,1,0,None,11,0,9.41
FRTUKI3KQVA9,2025-11-03,2025-11-04,JP Morgan,AMER,Sovereign Bond,GBP,6219741.77,5.42,1.72,DVP,Chat,0,0.01,0,1,0,None,11,1,3.13
JP9JILBJE0R4,2025-11-11,2025-11-12,Barclays UK,APAC,Sovereign Bond,GBP,969878.34,2.95,0.2,FOP,FIX API,0,0.08,0,1,0,None,11,0,14.05
DERV4AYTXW32,2025-11-08,2025-11-10,Deutsche Bank,AMER,Sovereign Bond,JPY,5718654.4,5.33,2.42,DVP,Voice,0,0.2,1,2,0,None,11,1,2.19
DEC82F7PKUI3,2025-11-03,2025-11-04,Citibank,AMER,Municipal Bond,EUR,6400659.47,5.45,0.19,FOP,FIX API,0,0.94,1,1,0,None,11,1,27.25
USL1RAMRU3U9,2025-09-23,2025-09-25,BNP Paribas,AMER,Sovereign Bond,GBP,7119699.14,6.6,2.17,DVP,RFQ,0,0.8,1,2,0,None,9,1,3.03
JP2B5I2RG1F6,2025-10-13,2025-10-14,Barclays UK,EMEA,Agency Bond,GBP,893136.98,6.76,1.69,DVP,RFQ,0,0.82,1,1,0,None,10,0,3.98
JPKI6WFN0AK9,2025-09-26,2025-09-29,Deutsche Bank,APAC,Agency Bond,EUR,5311386.34,5.62,0.34,DVP,Chat,0,0.06,0,3,0,None,9,1,16.06
FR2DPSH0PMA1,2025-10-08,2025-10-09,Citibank,EMEA,Agency Bond,EUR,8730657.31,2.03,2.93,DVP,Chat,0,0.34,0,1,0,None,10,1,0.69
USTZSF8H20R9,2025-09-17,2025-09-18,BNP Paribas,APAC,Sovereign Bond,EUR,6621206.98,3.99,1.71,FOP,Voice,0,0.72,0,1,1,Counterparty Mismatch,9,1,2.32
DEEE3ER1XMB2,2025-10-06,2025-10-08,Barclays UK,EMEA,Sovereign Bond,JPY,9750452.31,5.05,0.68,DVP,Voice,0,0.68,1,2,0,None,10,1,7.32
GBVBITD9SUY7,2025-11-12,2025-11-13,Barclays UK,AMER,Agency Bond,GBP,2651060.6,3.74,2.62,FOP,FIX API,1,0.73,1,1,0,None,11,0,1.42
IN5MOUE8MXT9,2025-09-29,2025-10-02,HSBC,EMEA,Corporate Bond,GBP,3773283.75,7.41,0.22,DVP,Chat,0,0.87,1,3,0,None,9,0,32.22
INB803SOIGC2,2025-10-31,2025-11-03,Citibank,AMER,Corporate Bond,JPY,7280050.84,3.91,2.63,FOP,RFQ,0,0.9,0,3,0,None,10,1,1.48
JPHP70GTRYF3,2025-10-11,2025-10-12,Barclays UK,APAC,Agency Bond,EUR,5964268.25,6.89,0.71,FOP,FIX API,1,0.62,0,1,0,None,10,1,9.57
IN126FDZJMT1,2025-10-09,2025-10-10,Barclays UK,AMER,Sovereign Bond,JPY,7186667.15,6.86,0.62,FOP,Chat,1,0.24,1,1,0,None,10,1,10.89
JPP2V93N73G5,2025-11-10,2025-11-13,Deutsche Bank,AMER,Agency Bond,EUR,4973550.78,2.23,2.63,DVP,RFQ,0,0.45,0,3,0,None,11,0,0.84
FRPFNPC6TTF9,2025-11-12,2025-11-15,Citibank,AMER,Municipal Bond,USD,5970213.43,1.64,1.23,FOP,Chat,0,0.97,0,3,0,None,11,1,1.32
JPXCXSSWU8H3,2025-10-17,2025-10-20,Barclays UK,EMEA,Sovereign Bond,EUR,3319381.64,5.91,0.48,DVP,Chat,0,0.97,1,3,0,None,10,0,12.06
FR521HXZC048,2025-10-27,2025-10-30,Deutsche Bank,EMEA,Agency Bond,USD,827617.8,1.69,1.61,FOP,FIX API,1,0.34,1,3,0,None,10,0,1.04
JPRMP3GLMZ69,2025-09-23,2025-09-25,BNP Paribas,APAC,Agency Bond,USD,6209735.37,5.45,0.58,DVP,FIX API,0,0.17,0,2,0,None,9,1,9.24
GB3YQTHUTCN4,2025-10-01,2025-10-02,HSBC,EMEA,Agency Bond,EUR,6671664.82,3.82,2.55,FOP,FIX API,0,0.81,1,1,0,None,10,1,1.49
JPAUELEATVR9,2025-11-11,2025-11-13,BNP Paribas,APAC,Sovereign Bond,EUR,2137827.98,1.28,0.88,FOP,FIX API,0,0.06,0,2,0,None,11,0,1.44
FRL6HBOR9LC6,2025-10-18,2025-10-21,JP Morgan,APAC,Corporate Bond,JPY,489501.05,1.35,1.41,DVP,FIX API,0,0.93,0,3,0,None,10,0,0.95
GB7TSABB0RK5,2025-10-16,2025-10-19,Barclays UK,EMEA,Corporate Bond,EUR,511571.3,1.54,2.96,DVP,Voice,0,0.97,0,3,1,Late SSI,10,0,0.52
DEZ2P5R4M8C8,2025-10-28,2025-10-31,HSBC,AMER,Municipal Bond,JPY,6427287.38,6.58,1.42,DVP,FIX API,0,0.52,1,3,0,None,10,1,4.6
US974MMFWAO5,2025-09-17,2025-09-20,Citibank,AMER,Corporate Bond,JPY,1482547.42,0.71,0.99,DVP,Chat,0,0.7,0,3,0,None,9,0,0.71
FRCS36OOGK79,2025-10-19,2025-10-20,BNP Paribas,EMEA,Sovereign Bond,EUR,9702129.26,1.16,2.05,DVP,Voice,1,0.44,0,1,0,None,10,1,0.56
FRCKL3PFA1E9,2025-10-14,2025-10-15,Citibank,APAC,Corporate Bond,GBP,8397341.37,7.11,2.08,DVP,Voice,1,0.5,0,1,0,None,10,1,3.4
GBXK5BG4F8V9,2025-11-04,2025-11-05,BNP Paribas,AMER,Sovereign Bond,GBP,400831.89,7.02,2.1,FOP,Chat,0,0.68,1,1,0,None,11,0,3.33
DED0GAMMXOL2,2025-09-23,2025-09-24,Barclays UK,AMER,Agency Bond,EUR,3999257.62,5.06,0.41,DVP,FIX API,1,0.66,0,1,1,Missing Cash,9,0,12.05
FRXZLQROCKJ5,2025-11-10,2025-11-12,BNP Paribas,AMER,Sovereign Bond,EUR,4128388.81,6.6,2.37,DVP,Voice,2,0.57,1,2,0,None,11,0,2.77
JPK2ZNDY2RO4,2025-09-18,2025-09-21,Citibank,AMER,Agency Bond,JPY,6709174.52,6.15,2.31,DVP,Voice,0,0.8,0,3,0,None,9,1,2.65
JP3OE8B55202,2025-09-25,2025-09-26,BNP Paribas,EMEA,Sovereign Bond,GBP,1290069.65,4.31,0.12,FOP,FIX API,0,0.32,0,1,0,None,9,0,33.15
DE27FEEMMKN0,2025-10-19,2025-10-22,Barclays UK,APAC,Corporate Bond,EUR,6985125.35,3.22,1.4,DVP,RFQ,0,0.24,0,3,0,None,10,1,2.28
FR9NBO9R68D7,2025-10-24,2025-10-27,BNP Paribas,APAC,Sovereign Bond,USD,824639.65,4.72,2.04,DVP,RFQ,0,0.62,1,3,0,None,10,0,2.3
DESFX7MV3Q62,2025-09-28,2025-10-01,Deutsche Bank,APAC,Sovereign Bond,EUR,8647003.13,4.13,1.49,DVP,Chat,0,0.03,0,3,0,None,9,1,2.75
DEVUB0HXY765,2025-09-21,2025-09-24,Barclays UK,APAC,Corporate Bond,GBP,4048345.53,4.56,1.65,DVP,FIX API,2,0.61,0,3,1,Late SSI,9,0,2.75
USL5U7PT40Z5,2025-11-06,2025-11-07,JP Morgan,APAC,Sovereign Bond,USD,280502.57,1.87,0.12,FOP,RFQ,1,0.65,0,1,0,None,11,0,14.38
USRG4YC2M641,2025-09-28,2025-09-30,HSBC,AMER,Agency Bond,GBP,696647.16,7.04,1.12,DVP,FIX API,0,0.1,1,2,0,None,9,0,6.23
DEQW24TKUNP8,2025-10-19,2025-10-22,BNP Paribas,EMEA,Municipal Bond,EUR,2920241.73,2.65,2.43,DVP,FIX API,0,0.54,0,3,0,None,10,0,1.09
USZJSMMLQX17,2025-10-21,2025-10-22,Deutsche Bank,AMER,Agency Bond,GBP,7189891.67,2.41,1.3,FOP,RFQ,0,0.12,1,1,0,None,10,1,1.84
USKNQSNQAGA7,2025-10-09,2025-10-11,BNP Paribas,APAC,Municipal Bond,JPY,1896239.64,4.18,2.16,DVP,FIX API,0,0.11,0,2,0,None,10,0,1.93
GBODCXYW08L3,2025-10-19,2025-10-21,Citibank,AMER,Sovereign Bond,JPY,9632976.06,3.88,2.44,FOP,Voice,0,0.55,0,2,0,None,10,1,1.58
IN1PWWPYYM10,2025-10-15,2025-10-17,BNP Paribas,AMER,Sovereign Bond,JPY,9518893.09,4.71,2.48,DVP,RFQ,0,0.88,0,2,0,None,10,1,1.89
DEUYXA2TUJ87,2025-11-09,2025-11-10,Barclays UK,EMEA,Agency Bond,GBP,6148711.79,3.38,2.54,FOP,Chat,0,0.9,0,1,0,None,11,1,1.33
US6O9MCV2XZ5,2025-09-26,2025-09-29,JP Morgan,EMEA,Agency Bond,GBP,7827202.6,2.42,2.49,FOP,Voice,1,0.42,0,3,0,None,9,1,0.97
DEHUWVT4BYU3,2025-10-26,2025-10-27,HSBC,APAC,Municipal Bond,JPY,4572500.02,4.61,0.59,FOP,Chat,1,0.74,0,1,0,None,10,0,7.68
GBNSG4L8J9N9,2025-09-28,2025-09-30,Deutsche Bank,EMEA,Corporate Bond,USD,334022.0,4.99,1.86,FOP,FIX API,0,0.55,1,2,0,None,9,0,2.67
ING0RZDKQL88,2025-10-07,2025-10-10,JP Morgan,EMEA,Corporate Bond,JPY,5985315.72,3.98,2.96,DVP,RFQ,1,0.14,0,3,0,None,10,1,1.34
JPYSHK4ZR6Z3,2025-10-24,2025-10-25,HSBC,AMER,Corporate Bond,EUR,7204217.88,5.35,2.97,FOP,Chat,0,0.13,1,1,0,None,10,1,1.8
JPHVGDFKWRC3,2025-10-01,2025-10-02,JP Morgan,APAC,Sovereign Bond,JPY,5826030.48,2.42,0.33,FOP,Chat,1,0.09,0,1,0,None,10,1,7.12
DEGS8VKJ8VW2,2025-10-02,2025-10-05,BNP Paribas,AMER,Agency Bond,GBP,2343898.38,2.98,0.3,FOP,Voice,0,0.52,1,3,0,None,10,0,9.61
FR2SFPA7TIA2,2025-10-29,2025-11-01,Barclays UK,AMER,Agency Bond,USD,2413749.61,4.28,2.65,DVP,FIX API,0,0.65,1,3,0,None,10,0,1.61
USYP3HBK3CW7,2025-09-18,2025-09-19,Barclays UK,APAC,Corporate Bond,GBP,3396718.94,5.19,2.98,FOP,RFQ,0,0.66,0,1,0,None,9,0,1.74
FRUPHANBMIU0,2025-10-11,2025-10-13,Citibank,APAC,Corporate Bond,EUR,4705535.56,0.92,1.73,FOP,RFQ,0,0.96,0,2,0,None,10,0,0.53
DEKJP0JYVU58,2025-11-12,2025-11-15,HSBC,AMER,Municipal Bond,GBP,2089243.52,4.25,0.38,DVP,Voice,1,0.45,1,3,0,None,11,0,10.9
US1MA6TKMRP4,2025-11-12,2025-11-14,Barclays UK,EMEA,Agency Bond,JPY,7974954.61,6.99,0.78,DVP,Voice,0,0.4,1,2,1,Instruction Error,11,1,8.85
IN7PIXNXEZP3,2025-09-18,2025-09-20,JP Morgan,AMER,Agency Bond,EUR,9277309.58,4.28,2.54,FOP,FIX API,1,0.52,0,2,0,None,9,1,1.68
FR2LQRG689G5,2025-09-26,2025-09-27,Citibank,APAC,Corporate Bond,EUR,1364363.49,6.28,2.37,FOP,FIX API,0,0.71,1,1,0,None,9,0,2.64
JPXSXL7ROPC4,2025-09-29,2025-09-30,HSBC,EMEA,Agency Bond,EUR,2704814.44,3.02,0.35,DVP,RFQ,0,0.94,0,1,0,None,9,0,8.39
JPEAEQKQS4I4,2025-11-08,2025-11-10,JP Morgan,AMER,Municipal Bond,USD,4030117.02,3.63,1.84,FOP,FIX API,1,0.52,0,2,1,Late SSI,11,0,1.96
JPQBITW1HTH4,2025-11-05,2025-11-08,Barclays UK,AMER,Corporate Bond,GBP,8529107.08,1.96,2.8,FOP,Voice,1,0.12,1,3,0,None,11,1,0.7
DEE00Z89H2T6,2025-11-05,2025-11-06,JP Morgan,AMER,Agency Bond,GBP,8693761.23,6.14,2.39,FOP,Chat,0,0.3,1,1,0,None,11,1,2.56
JP85R1GKXZ58,2025-10-06,2025-10-07,JP Morgan,EMEA,Sovereign Bond,USD,1817892.7,5.36,1.1,DVP,RFQ,1,0.98,1,1,0,None,10,0,4.83
USBA04QQWDM1,2025-09-23,2025-09-26,HSBC,AMER,Sovereign Bond,JPY,8633943.37,6.96,1.51,DVP,Chat,1,0.61,1,3,0,None,9,1,4.58
INWJNPIR1JS1,2025-11-03,2025-11-06,HSBC,EMEA,Corporate Bond,GBP,4046763.97,1.52,1.17,FOP,RFQ,0,0.07,0,3,0,None,11,0,1.29
GB14TQHR3FH3,2025-10-26,2025-10-27,Deutsche Bank,AMER,Corporate Bond,JPY,9634839.6,4.35,2.9,DVP,Voice,0,0.43,0,1,0,None,10,1,1.49
DEU3E52Y8JH0,2025-10-20,2025-10-22,Citibank,APAC,Agency Bond,USD,4451165.72,1.24,1.96,FOP,Voice,1,0.22,0,2,0,None,10,0,0.63
USHFCUNS9MC8,2025-11-12,2025-11-15,BNP Paribas,EMEA,Sovereign Bond,USD,707361.31,5.97,1.43,DVP,RFQ,1,0.06,1,3,0,None,11,0,4.15
INQ8QMHOA4R2,2025-10-23,2025-10-25,JP Morgan,EMEA,Corporate Bond,GBP,9838421.36,2.17,0.51,DVP,RFQ,0,0.12,1,2,0,None,10,1,4.17
GBVJAL94MWE2,2025-09-14,2025-09-15,Citibank,APAC,Corporate Bond,GBP,6952397.28,0.94,1.58,FOP,FIX API,1,1.0,0,1,0,None,9,1,0.59
GBK07HTD9ZA8,2025-11-02,2025-11-05,JP Morgan,APAC,Corporate Bond,GBP,6276568.78,4.19,1.34,FOP,RFQ,1,0.13,1,3,0,None,11,1,3.1
INVCIUQ1TBM0,2025-10-01,2025-10-02,JP Morgan,APAC,Sovereign Bond,GBP,3740817.57,3.4,2.5,DVP,RFQ,1,0.73,0,1,0,None,10,0,1.35
FRL2HWBQ9MB5,2025-10-23,2025-10-26,JP Morgan,EMEA,Agency Bond,GBP,4865307.1,0.63,0.85,DVP,Chat,0,0.76,0,3,0,None,10,0,0.73
GB1KIJLHIWY2,2025-11-09,2025-11-12,Deutsche Bank,EMEA,Corporate Bond,JPY,2230498.53,0.58,0.8,FOP,Chat,2,0.98,0,3,0,None,11,0,0.72
USVMQMQK2EI8,2025-09-22,2025-09-23,HSBC,APAC,Agency Bond,GBP,5524798.94,3.68,2.55,FOP,FIX API,0,0.1,0,1,0,None,9,1,1.44
JPZK6TUCH344,2025-09-20,2025-09-22,Citibank,EMEA,Agency Bond,USD,3314291.68,5.66,1.48,DVP,Voice,0,0.38,1,2,0,None,9,0,3.8
GBZLBHUNNWU6,2025-09-20,2025-09-23,HSBC,APAC,Agency Bond,EUR,7871663.78,6.74,2.87,FOP,RFQ,0,0.79,0,3,0,None,9,1,2.34
INU4I2E7IZP4,2025-10-17,2025-10-19,JP Morgan,AMER,Agency Bond,JPY,4432270.93,2.28,2.54,DVP,RFQ,1,0.04,0,2,0,None,10,0,0.89
INERA7NDRQO0,2025-09-30,2025-10-01,BNP Paribas,AMER,Agency Bond,JPY,6627603.83,6.77,1.95,DVP,RFQ,0,0.61,1,1,0,None,9,1,3.45
DEAM5TOI5GS0,2025-10-20,2025-10-22,HSBC,EMEA,Municipal Bond,EUR,1586673.11,5.66,1.59,FOP,RFQ,0,0.68,1,2,0,None,10,0,3.54
US26ZMKSDGH4,2025-10-27,2025-10-29,JP Morgan,EMEA,Agency Bond,USD,7191601.54,1.0,0.31,FOP,FIX API,2,0.01,0,2,0,None,10,1,3.12
JPDVKDB59FY9,2025-09-26,2025-09-28,Barclays UK,APAC,Municipal Bond,JPY,3562061.97,5.92,2.02,DVP,FIX API,0,0.19,0,2,0,None,9,0,2.92
USNT23XZFR21,2025-10-22,2025-10-23,HSBC,APAC,Agency Bond,EUR,6636996.93,5.85,0.87,DVP,Chat,0,0.02,1,1,1,Missing Cash,10,1,6.65
JPZQGTRXT2E4,2025-09-29,2025-10-01,Citibank,APAC,Sovereign Bond,EUR,3024903.3,5.88,1.91,FOP,Chat,0,0.38,1,2,0,None,9,0,3.06
DETPP40YLGL5,2025-10-13,2025-10-15,JP Morgan,AMER,Municipal Bond,USD,6188628.38,5.92,1.97,DVP,RFQ,0,0.53,0,2,1,Missing Cash,10,1,2.99
USS9BVVAW906,2025-11-07,2025-11-08,Citibank,AMER,Corporate Bond,GBP,8007270.5,2.55,2.94,FOP,Voice,0,0.6,1,1,0,None,11,1,0.86
IN566MYVENR7,2025-11-03,2025-11-04,JP Morgan,AMER,Corporate Bond,JPY,8136520.9,5.1,0.47,FOP,RFQ,1,0.34,0,1,0,None,11,1,10.62
JPEXTLXTB257,2025-09-19,2025-09-21,BNP Paribas,EMEA,Sovereign Bond,EUR,4377561.14,3.58,1.88,FOP,Voice,0,0.94,1,2,0,None,9,0,1.89
DEJXRVSVOAE6,2025-10-09,2025-10-12,Deutsche Bank,EMEA,Municipal Bond,JPY,2054957.85,6.71,1.97,DVP,Chat,2,0.29,0,3,0,None,10,0,3.39
JPMCJNE02BK4,2025-09-30,2025-10-01,Barclays UK,APAC,Corporate Bond,GBP,2597186.1,5.79,1.44,FOP,FIX API,1,0.84,0,1,0,None,9,0,3.99
IN1KYHQPOSW1,2025-09-14,2025-09-16,Barclays UK,AMER,Municipal Bond,EUR,1856544.82,4.32,2.96,FOP,Chat,0,0.94,0,2,0,None,9,0,1.45
JP8UKN25XSR9,2025-10-30,2025-10-31,Citibank,APAC,Agency Bond,JPY,1404114.86,5.58,2.47,DVP,FIX API,0,0.21,0,1,0,None,10,0,2.25
INBNC85E78O7,2025-10-22,2025-10-24,Barclays UK,APAC,Municipal Bond,EUR,7354735.29,4.3,1.81,DVP,RFQ,0,0.51,1,2,0,None,10,1,2.36
