isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
DEOKX5EY3716,2025-10-16,2025-10-18,BNP Paribas,AMER,Municipal Bond,EUR,2795842.53,0.63,2.75,DVP,Chat,0,0.12,0,2,0,None,10,0,0.23
GBFQ01HXNQX9,2025-10-27,2025-10-29,Barclays UK,AMER,Sovereign Bond,GBP,5586362.22,5.06,2.51,DVP,FIX API,0,0.21,0,2,0,None,10,1,2.01
FR77XRTR5Y23,2025-09-26,2025-09-29,HSBC,EMEA,Municipal Bond,JPY,9010184.55,6.62,1.83,DVP,FIX API,1,0.6,0,3,0,None,9,1,3.6
USLVIHKUY6J0,2025-10-02,2025-10-04,Deutsche Bank,APAC,Municipal Bond,EUR,4245828.2,3.18,1.6,FOP,Voice,0,0.05,1,2,0,None,10,0,1.98
DE3LX0LQMI57,2025-11-12,2025-11-14,Deutsche Bank,AMER,Agency Bond,USD,919706.81,4.72,0.81,FOP,FIX API,0,0.39,0,2,0,None,11,0,5.76
DEWHGO6C05D8,2025-10-22,2025-10-23,JP Morgan,EMEA,Municipal Bond,JPY,7218554.46,2.58,1.74,FOP,FIX API,2,0.48,0,1,0,None,10,1,1.47
DEQ77ZQZP2O7,2025-10-10,2025-10-11,JP Morgan,APAC,Municipal Bond,USD,408713.04,2.34,1.83,DVP,FIX API,0,0.05,1,1,0,None,10,0,1.27
JPZ51E3EDYE3,2025-10-15,2025-10-16,Barclays UK,AMER,Corporate Bond,JPY,3409014.52,5.9,0.41,FOP,Voice,1,0.08,0,1,0,None,10,0,14.05
INHQZSDR7BK0,2025-09-21,2025-09-23,JP Morgan,APAC,Agency Bond,JPY,4404790.65,2.22,2.48,FOP,RFQ,1,0.8,0,2,0,None,9,0,0.89
IN906OXSV8D9,2025-09-27,2025-09-30,Citibank,AMER,Sovereign Bond,JPY,3673641.58,1.14,2.76,FOP,RFQ,1,0.14,0,3,0,None,9,0,0.41
INA4GRDHU8A7,2025-10-04,2025-10-05,JP Morgan,EMEA,Corporate Bond,USD,5464819.38,6.61,2.22,FOP,FIX API,1,0.81,1,1,0,None,10,1,2.96
FRRC4WSZMSP8,2025-10-19,2025-10-20,BNP Paribas,EMEA,Municipal Bond,GBP,2571713.29,3.93,0.74,FOP,RFQ,1,0.99,0,1,0,None,10,0,5.24
USKEAQS6TLG1,2025-09-27,2025-09-30,Deutsche Bank,AMER,Corporate Bond,USD,9259958.34,1.76,1.75,FOP,FIX API,0,0.92,0,3,0,None,9,1,1.0
USANGEXVVR79,2025-09-27,2025-09-30,BNP Paribas,AMER,Sovereign Bond,EUR,3043755.17,6.97,2.92,FOP,Voice,0,0.94,0,3,0,None,9,0,2.38
JPA7C3GX59J1,2025-09-18,2025-09-21,BNP Paribas,EMEA,Municipal Bond,GBP,8461039.05,2.73,2.5,DVP,RFQ,0,0.04,1,3,0,None,9,1,1.09
DEZNWQAH39Z1,2025-10-21,2025-10-23,Citibank,AMER,Municipal Bond,JPY,1293612.17,1.04,2.12,DVP,Chat,1,0.34,1,2,0,None,10,0,0.49
GB903LSL8KU3,2025-09-27,2025-09-28,Deutsche Bank,AMER,Municipal Bond,JPY,5440963.79,6.04,1.02,FOP,RFQ,1,0.63,1,1,0,None,9,1,5.86
USDHNWE3K3U3,2025-11-07,2025-11-09,Deutsche Bank,AMER,Sovereign Bond,JPY,341567.74,6.59,0.16,DVP,FIX API,0,0.87,1,2,0,None,11,0,38.76
FR43FWGHE104,2025-11-04,2025-11-05,BNP Paribas,EMEA,Agency Bond,USD,8007954.03,7.49,1.12,DVP,Voice,0,0.77,1,1,0,None,11,1,6.63
INJVB52O6KH6,2025-09-18,2025-09-19,Deutsche Bank,AMER,Corporate Bond,USD,6312304.09,6.62,2.95,FOP,Voice,0,0.77,0,1,0,None,9,1,2.24
JPCMK0Y5ZTG9,2025-09-28,2025-10-01,HSBC,EMEA,Corporate Bond,JPY,7402064.79,2.17,0.42,FOP,RFQ,0,0.35,0,3,0,None,9,1,5.05
DE8PIZLB2YS0,2025-10-24,2025-10-26,BNP Paribas,EMEA,Sovereign Bond,EUR,2412716.74,0.79,0.15,DVP,RFQ,0,0.99,1,2,0,None,10,0,4.94
GBL9ARBZFGM6,2025-09-26,2025-09-28,HSBC,AMER,Municipal Bond,JPY,6828508.1,2.03,2.85,FOP,RFQ,0,0.79,1,2,0,None,9,1,0.71
JPBUZAHDIAW5,2025-09-21,2025-09-22,BNP Paribas,EMEA,Municipal Bond,JPY,8803271.24,7.11,1.46,FOP,FIX API,0,0.61,1,1,1,Counterparty Mismatch,9,1,4.84
GBQN5L3SQVH3,2025-11-09,2025-11-12,JP Morgan,EMEA,Corporate Bond,EUR,2393549.84,7.1,1.98,DVP,Chat,0,0.61,0,3,0,None,11,0,3.57
JPWK4KOC0PU3,2025-10-18,2025-10-20,Deutsche Bank,EMEA,Corporate Bond,USD,1847627.52,2.04,0.64,FOP,Chat,0,0.78,1,2,0,None,10,0,3.14
DE1CJSDU05U8,2025-10-12,2025-10-13,HSBC,APAC,Municipal Bond,GBP,9694116.04,6.69,2.79,DVP,Chat,0,0.99,1,1,0,None,10,1,2.39
JPA1ECWJM328,2025-10-31,2025-11-02,Barclays UK,EMEA,Sovereign Bond,USD,7606560.91,5.37,0.55,FOP,Voice,0,0.82,0,2,0,None,10,1,9.59
USC9W8OU8I92,2025-11-01,2025-11-02,HSBC,APAC,Municipal Bond,GBP,5416046.79,4.65,1.78,DVP,RFQ,1,0.09,0,1,0,None,11,1,2.6
FREQHEE0LSF9,2025-09-25,2025-09-26,Citibank,EMEA,Municipal Bond,JPY,8898605.99,7.19,2.6,FOP,FIX API,1,0.81,0,1,0,None,9,1,2.75
FR82016JZ6P6,2025-09-19,2025-09-22,BNP Paribas,EMEA,Corporate Bond,USD,4143686.81,3.11,0.85,FOP,Chat,0,0.72,1,3,0,None,9,0,3.62
USKC5DROPY95,2025-10-09,2025-10-12,BNP Paribas,EMEA,Municipal Bond,EUR,2279813.7,5.28,0.32,DVP,FIX API,0,0.85,0,3,0,None,10,0,16.0
DEU665RZ30D9,2025-10-09,2025-10-11,Barclays UK,EMEA,Sovereign Bond,JPY,5964837.07,6.27,1.11,FOP,Chat,0,0.68,1,2,0,None,10,1,5.6
DE2WY62CT6T5,2025-10-12,2025-10-13,Barclays UK,AMER,Agency Bond,EUR,8798436.86,6.08,2.01,DVP,FIX API,2,0.85,1,1,0,None,10,1,3.01
GBMA1L2G9BP3,2025-10-27,2025-10-28,Citibank,APAC,Agency Bond,USD,6833393.64,4.83,2.28,FOP,FIX API,2,0.16,0,1,0,None,10,1,2.11
GBAH53J3H7K6,2025-10-24,2025-10-25,HSBC,EMEA,Agency Bond,EUR,1375811.69,2.85,2.26,FOP,Voice,2,0.16,1,1,0,None,10,0,1.26
FRIGJECIEGK4,2025-11-12,2025-11-13,JP Morgan,EMEA,Municipal Bond,JPY,2941677.52,4.82,2.95,FOP,Voice,0,0.63,0,1,0,None,11,0,1.63
JPDMWK0D1PV5,2025-09-19,2025-09-22,Barclays UK,AMER,Agency Bond,EUR,5445855.26,5.96,0.41,FOP,RFQ,0,0.76,0,3,1,Instruction Error,9,1,14.19
JP60B6KX9Z03,2025-10-08,2025-10-09,HSBC,APAC,Municipal Bond,GBP,3484534.44,4.93,2.8,DVP,RFQ,2,0.1,0,1,0,None,10,0,1.75
DEUQ1W3LEEM4,2025-10-04,2025-10-06,JP Morgan,APAC,Agency Bond,EUR,7110903.68,0.97,1.79,FOP,RFQ,1,0.35,1,2,0,None,10,1,0.54
DEKN4SCMMFU9,2025-11-04,2025-11-05,BNP Paribas,AMER,Agency Bond,GBP,9737540.79,7.28,2.27,DVP,Chat,1,0.13,1,1,0,None,11,1,3.19
USDNEXN8VQ12,2025-09-28,2025-09-30,Barclays UK,AMER,Agency Bond,JPY,3303741.17,3.92,2.33,FOP,RFQ,0,0.68,0,2,0,None,9,0,1.68
GB6JNDY7QBQ5,2025-09-25,2025-09-26,Deutsche Bank,APAC,Municipal Bond,GBP,9971532.55,3.48,1.41,FOP,RFQ,1,0.16,1,1,0,None,9,1,2.45
GBOA1T0QFIQ3,2025-10-10,2025-10-11,Citibank,EMEA,Municipal Bond,JPY,915572.35,5.26,2.0,FOP,FIX API,1,0.27,1,1,0,None,10,0,2.62
GB1RWI70K9L1,2025-10-09,2025-10-10,Deutsche Bank,EMEA,Sovereign Bond,JPY,9441797.61,3.44,1.95,FOP,RFQ,0,0.4,1,1,1,Instruction Error,10,1,1.76
INE0E911MZZ2,2025-09-30,2025-10-02,Barclays UK,APAC,Agency Bond,USD,4152406.66,6.76,0.77,DVP,Chat,0,0.21,0,2,0,None,9,0,8.67
JPX2T0RKPPL3,2025-09-28,2025-10-01,JP Morgan,AMER,Municipal Bond,GBP,3748410.8,6.55,1.47,FOP,Voice,0,0.97,0,3,0,None,9,0,4.43
JPZ2BZDUD483,2025-11-08,2025-11-11,Barclays UK,AMER,Agency Bond,EUR,7788308.84,5.9,2.55,FOP,Voice,1,0.76,0,3,0,None,11,1,2.3
US57EIOZ29R4,2025-10-10,2025-10-12,HSBC,EMEA,Sovereign Bond,JPY,9216393.69,4.82,2.41,FOP,RFQ,0,0.48,0,2,0,None,10,1,1.99
FRYINY9Z48Q2,2025-11-04,2025-11-05,BNP Paribas,EMEA,Sovereign Bond,EUR,6887096.34,3.51,0.68,DVP,RFQ,0,0.49,1,1,0,None,11,1,5.09
IN5FJZ86QZX9,2025-10-17,2025-10-18,Citibank,AMER,Corporate Bond,GBP,2763034.7,6.08,1.0,DVP,Voice,0,0.46,1,1,0,None,10,0,6.02
US46ZXF1XM13,2025-09-17,2025-09-18,Citibank,APAC,Corporate Bond,JPY,3985686.21,3.86,1.84,FOP,Voice,1,0.29,1,1,0,None,9,0,2.09
JPS3T1MYXQN7,2025-11-12,2025-11-14,Citibank,EMEA,Agency Bond,EUR,492226.37,3.86,0.4,DVP,Voice,1,0.24,0,2,0,None,11,0,9.41
INV0SNQ20RC2,2025-11-03,2025-11-05,BNP Paribas,EMEA,Sovereign Bond,GBP,6219741.77,5.42,1.72,DVP,Voice,0,0.01,1,2,0,None,11,1,3.13
USFILHOM2Z23,2025-11-11,2025-11-13,Citibank,AMER,Agency Bond,JPY,969878.34,2.95,0.2,FOP,FIX API,0,0.08,0,2,0,None,11,0,14.05
JPZGFU25H2T2,2025-11-08,2025-11-11,JP Morgan,APAC,Corporate Bond,GBP,5718654.4,5.33,2.42,DVP,Chat,0,0.2,1,3,0,None,11,1,2.19
DE7F2ACE0DO3,2025-11-03,2025-11-04,BNP Paribas,APAC,Agency Bond,USD,6400659.47,5.45,0.19,FOP,FIX API,0,0.94,0,1,0,None,11,1,27.25
USQO3IIFQZJ2,2025-09-23,2025-09-24,BNP Paribas,EMEA,Agency Bond,EUR,7119699.14,6.6,2.17,DVP,FIX API,0,0.8,0,1,0,None,9,1,3.03
USQ5CAGE2X09,2025-10-13,2025-10-15,Citibank,AMER,Sovereign Bond,JPY,893136.98,6.76,1.69,FOP,FIX API,0,0.82,1,2,0,None,10,0,3.98
DEGL4D920E91,2025-09-26,2025-09-29,Citibank,EMEA,Agency Bond,USD,5311386.34,5.62,0.34,FOP,RFQ,0,0.06,1,3,0,None,9,1,16.06
GBK3DYVWX7R9,2025-10-08,2025-10-10,BNP Paribas,EMEA,Municipal Bond,GBP,8730657.31,2.03,2.93,FOP,RFQ,0,0.34,1,2,0,None,10,1,0.69
US1CEPNOW5R8,2025-09-17,2025-09-20,Deutsche Bank,EMEA,Municipal Bond,USD,6621206.98,3.99,1.71,FOP,Chat,0,0.72,0,3,1,Late SSI,9,1,2.32
DEQIDFYIX8N6,2025-10-06,2025-10-07,JP Morgan,EMEA,Corporate Bond,USD,9750452.31,5.05,0.68,FOP,RFQ,0,0.68,1,1,0,None,10,1,7.32
GBGFPTKV5522,2025-11-12,2025-11-13,HSBC,APAC,Sovereign Bond,USD,2651060.6,3.74,2.62,DVP,Chat,1,0.73,0,1,0,None,11,0,1.42
DEX2F9U1K3V0,2025-09-29,2025-10-01,Barclays UK,APAC,Corporate Bond,JPY,3773283.75,7.41,0.22,FOP,Voice,0,0.87,0,2,0,None,9,0,32.22
IN59YBYKGXD9,2025-10-31,2025-11-02,HSBC,APAC,Sovereign Bond,GBP,7280050.84,3.91,2.63,FOP,Chat,0,0.9,0,2,0,None,10,1,1.48
IN31ZXMB1KL7,2025-10-11,2025-10-12,Citibank,APAC,Sovereign Bond,JPY,5964268.25,6.89,0.71,DVP,RFQ,1,0.62,0,1,0,None,10,1,9.57
DE2W59OOLGT9,2025-10-09,2025-10-12,HSBC,APAC,Agency Bond,JPY,7186667.15,6.86,0.62,FOP,Voice,1,0.24,1,3,0,None,10,1,10.89
FRELVAC8IV59,2025-11-10,2025-11-13,HSBC,EMEA,Agency Bond,JPY,4973550.78,2.23,2.63,DVP,FIX API,0,0.45,0,3,0,None,11,0,0.84
GBVCM1D0KSG1,2025-11-12,2025-11-13,Deutsche Bank,AMER,Agency Bond,GBP,5970213.43,1.64,1.23,DVP,RFQ,0,0.97,0,1,0,None,11,1,1.32
USSCKW0VZF25,2025-10-17,2025-10-19,Deutsche Bank,EMEA,Corporate Bond,JPY,3319381.64,5.91,0.48,DVP,Voice,0,0.97,0,2,0,None,10,0,12.06
INUU1DV6TPN4,2025-10-27,2025-10-30,Deutsche Bank,EMEA,Agency Bond,EUR,827617.8,1.69,1.61,DVP,Chat,1,0.34,0,3,0,None,10,0,1.04
IN6YDF43UH82,2025-09-23,2025-09-26,HSBC,AMER,Corporate Bond,EUR,6209735.37,5.45,0.58,DVP,Voice,0,0.17,1,3,0,None,9,1,9.24
DECV8K464R92,2025-10-01,2025-10-03,Barclays UK,AMER,Agency Bond,USD,6671664.82,3.82,2.55,FOP,FIX API,0,0.81,0,2,0,None,10,1,1.49
GBN5TSKGMGG9,2025-11-11,2025-11-14,Barclays UK,APAC,Agency Bond,EUR,2137827.98,1.28,0.88,DVP,FIX API,0,0.06,0,3,0,None,11,0,1.44
GBUJNYSM3RG1,2025-10-18,2025-10-21,Barclays UK,EMEA,Sovereign Bond,GBP,489501.05,1.35,1.41,DVP,Chat,0,0.93,1,3,0,None,10,0,0.95
FRXZCCJVN1Y5,2025-10-16,2025-10-17,JP Morgan,APAC,Corporate Bond,JPY,511571.3,1.54,2.96,FOP,Chat,0,0.97,1,1,1,Counterparty Mismatch,10,0,0.52
GBOU9T4EEXV7,2025-10-28,2025-10-31,JP Morgan,EMEA,Corporate Bond,EUR,6427287.38,6.58,1.42,DVP,RFQ,0,0.52,1,3,0,None,10,1,4.6
USD7YMNZC597,2025-09-17,2025-09-18,Barclays UK,EMEA,Sovereign Bond,EUR,1482547.42,0.71,0.99,DVP,FIX API,0,0.7,0,1,0,None,9,0,0.71
IN2P5MPDBCJ7,2025-10-19,2025-10-22,BNP Paribas,AMER,Corporate Bond,JPY,9702129.26,1.16,2.05,DVP,Voice,1,0.44,1,3,0,None,10,1,0.56
GBXGX0ZAGN46,2025-10-14,2025-10-17,BNP Paribas,AMER,Agency Bond,GBP,8397341.37,7.11,2.08,DVP,Chat,1,0.5,1,3,0,None,10,1,3.4
JPEDA8XT7BD2,2025-11-04,2025-11-07,Citibank,AMER,Municipal Bond,JPY,400831.89,7.02,2.1,DVP,RFQ,0,0.68,1,3,0,None,11,0,3.33
US6KQXOP8HN1,2025-09-23,2025-09-26,JP Morgan,EMEA,Corporate Bond,JPY,3999257.62,5.06,0.41,FOP,Chat,1,0.66,0,3,1,Late SSI,9,0,12.05
USUJEEUMPHO0,2025-11-10,2025-11-12,JP Morgan,APAC,Sovereign Bond,GBP,4128388.81,6.6,2.37,DVP,RFQ,2,0.57,1,2,0,None,11,0,2.77
FRIJQI5DWEY7,2025-09-18,2025-09-19,HSBC,EMEA,Municipal Bond,USD,6709174.52,6.15,2.31,DVP,Chat,0,0.8,1,1,0,None,9,1,2.65
IND4D6USBLD8,2025-09-25,2025-09-27,Deutsche Bank,AMER,Corporate Bond,USD,1290069.65,4.31,0.12,FOP,Chat,0,0.32,0,2,0,None,9,0,33.15
DEKND8JH9A28,2025-10-19,2025-10-21,Barclays UK,APAC,Agency Bond,USD,6985125.35,3.22,1.4,DVP,RFQ,0,0.24,0,2,0,None,10,1,2.28
JPROKA539AR1,2025-10-24,2025-10-26,HSBC,EMEA,Agency Bond,JPY,824639.65,4.72,2.04,FOP,RFQ,0,0.62,0,2,0,None,10,0,2.3
FREIXMZZ7RH4,2025-09-28,2025-09-29,BNP Paribas,EMEA,Agency Bond,USD,8647003.13,4.13,1.49,FOP,RFQ,0,0.03,0,1,0,None,9,1,2.75
GB5NQ350FGX2,2025-09-21,2025-09-23,Deutsche Bank,APAC,Sovereign Bond,GBP,4048345.53,4.56,1.65,DVP,FIX API,2,0.61,1,2,1,Counterparty Mismatch,9,0,2.75
IN1GTAKO7ZR8,2025-11-06,2025-11-08,Citibank,EMEA,Sovereign Bond,USD,280502.57,1.87,0.12,DVP,Chat,1,0.65,1,2,0,None,11,0,14.38
GBMIFF3ZIQC4,2025-09-28,2025-09-30,BNP Paribas,EMEA,Corporate Bond,JPY,696647.16,7.04,1.12,DVP,FIX API,0,0.1,1,2,0,None,9,0,6.23
FRC1X8XB1A99,2025-10-19,2025-10-22,HSBC,APAC,Municipal Bond,USD,2920241.73,2.65,2.43,DVP,Voice,0,0.54,1,3,0,None,10,0,1.09
JPZABXFKQP92,2025-10-21,2025-10-22,Deutsche Bank,AMER,Corporate Bond,JPY,7189891.67,2.41,1.3,FOP,Chat,0,0.12,1,1,0,None,10,1,1.84
GB1HKOXRRJC3,2025-10-09,2025-10-10,Citibank,EMEA,Corporate Bond,EUR,1896239.64,4.18,2.16,DVP,FIX API,0,0.11,0,1,0,None,10,0,1.93
FR3LMXIDYGJ5,2025-10-19,2025-10-22,JP Morgan,APAC,Agency Bond,EUR,9632976.06,3.88,2.44,DVP,Chat,0,0.55,0,3,0,None,10,1,1.58
JPVH3C90G0G2,2025-10-15,2025-10-18,Deutsche Bank,APAC,Corporate Bond,EUR,9518893.09,4.71,2.48,DVP,RFQ,0,0.88,0,3,0,None,10,1,1.89
FRZJN5CGTOM8,2025-11-09,2025-11-10,Citibank,AMER,Corporate Bond,GBP,6148711.79,3.38,2.54,DVP,Voice,0,0.9,0,1,0,None,11,1,1.33
INKK8TRWCKK4,2025-09-26,2025-09-29,BNP Paribas,EMEA,Corporate Bond,USD,7827202.6,2.42,2.49,FOP,Voice,1,0.42,0,3,0,None,9,1,0.97
JPUW2B345KB1,2025-10-26,2025-10-27,Barclays UK,EMEA,Agency Bond,USD,4572500.02,4.61,0.59,DVP,RFQ,1,0.74,1,1,0,None,10,0,7.68
US2YYEEERZ48,2025-09-28,2025-09-30,Barclays UK,APAC,Agency Bond,USD,334022.0,4.99,1.86,FOP,RFQ,0,0.55,1,2,0,None,9,0,2.67
US7Y7Y9B40Z7,2025-10-07,2025-10-10,Barclays UK,AMER,Agency Bond,JPY,5985315.72,3.98,2.96,FOP,RFQ,1,0.14,1,3,0,None,10,1,1.34
INRN0Q2N0RQ9,2025-10-24,2025-10-25,HSBC,APAC,Agency Bond,GBP,7204217.88,5.35,2.97,FOP,Voice,0,0.13,0,1,0,None,10,1,1.8
USO3A3NYKG99,2025-10-01,2025-10-04,BNP Paribas,AMER,Corporate Bond,GBP,5826030.48,2.42,0.33,FOP,Voice,1,0.09,0,3,0,None,10,1,7.12
INM03UD3H1Y8,2025-10-02,2025-10-04,Barclays UK,AMER,Municipal Bond,JPY,2343898.38,2.98,0.3,DVP,FIX API,0,0.52,1,2,0,None,10,0,9.61
INWX2G8I1UI7,2025-10-29,2025-10-30,BNP Paribas,AMER,Corporate Bond,JPY,2413749.61,4.28,2.65,DVP,Chat,0,0.65,0,1,0,None,10,0,1.61
USDYP3JECHT7,2025-09-18,2025-09-20,BNP Paribas,EMEA,Sovereign Bond,JPY,3396718.94,5.19,2.98,DVP,Voice,0,0.66,0,2,0,None,9,0,1.74
GBTMD4TB7G40,2025-10-11,2025-10-14,Citibank,AMER,Municipal Bond,EUR,4705535.56,0.92,1.73,DVP,Chat,0,0.96,1,3,0,None,10,0,0.53
DEJ9Y8V9JH96,2025-11-12,2025-11-15,BNP Paribas,AMER,Sovereign Bond,EUR,2089243.52,4.25,0.38,FOP,RFQ,1,0.45,0,3,0,None,11,0,10.9
JPHSMZV1YJQ0,2025-11-12,2025-11-15,JP Morgan,APAC,Municipal Bond,JPY,7974954.61,6.99,0.78,DVP,RFQ,0,0.4,1,3,1,Counterparty Mismatch,11,1,8.85
GB6H2BFBUGB4,2025-09-18,2025-09-21,Deutsche Bank,EMEA,Corporate Bond,JPY,9277309.58,4.28,2.54,DVP,RFQ,1,0.52,0,3,0,None,9,1,1.68
GB9F7W6YJE94,2025-09-26,2025-09-29,BNP Paribas,AMER,Agency Bond,JPY,1364363.49,6.28,2.37,DVP,Chat,0,0.71,1,3,0,None,9,0,2.64
DE3EUDVZ48Y2,2025-09-29,2025-10-01,Citibank,APAC,Municipal Bond,EUR,2704814.44,3.02,0.35,FOP,FIX API,0,0.94,0,2,0,None,9,0,8.39
USBU2UKC3C98,2025-11-08,2025-11-11,JP Morgan,APAC,Agency Bond,EUR,4030117.02,3.63,1.84,FOP,Chat,1,0.52,0,3,1,Instruction Error,11,0,1.96
JPJGOSB9PRA3,2025-11-05,2025-11-07,JP Morgan,APAC,Agency Bond,USD,8529107.08,1.96,2.8,FOP,Chat,1,0.12,0,2,0,None,11,1,0.7
DE7ZH4604HD2,2025-11-05,2025-11-06,HSBC,AMER,Agency Bond,GBP,8693761.23,6.14,2.39,FOP,Voice,0,0.3,0,1,0,None,11,1,2.56
FRPYAF7E5EK9,2025-10-06,2025-10-08,BNP Paribas,AMER,Agency Bond,GBP,1817892.7,5.36,1.1,FOP,Voice,1,0.98,1,2,0,None,10,0,4.83
JP4EPCF9D8H4,2025-09-23,2025-09-26,Deutsche Bank,AMER,Agency Bond,EUR,8633943.37,6.96,1.51,DVP,Chat,1,0.61,1,3,0,None,9,1,4.58
USK8SDL9QR91,2025-11-03,2025-11-04,HSBC,AMER,Corporate Bond,EUR,4046763.97,1.52,1.17,DVP,FIX API,0,0.07,1,1,0,None,11,0,1.29
JPEXUN4SRVC4,2025-10-26,2025-10-27,Barclays UK,AMER,Corporate Bond,JPY,9634839.6,4.35,2.9,DVP,Chat,0,0.43,1,1,0,None,10,1,1.49
GBV67M1YO4T9,2025-10-20,2025-10-22,Deutsche Bank,AMER,Sovereign Bond,JPY,4451165.72,1.24,1.96,FOP,Voice,1,0.22,1,2,0,None,10,0,0.63
DE05AMD7GZX7,2025-11-12,2025-11-14,Barclays UK,APAC,Sovereign Bond,EUR,707361.31,5.97,1.43,FOP,RFQ,1,0.06,1,2,0,None,11,0,4.15
INLKELWDQLG4,2025-10-23,2025-10-24,HSBC,AMER,Agency Bond,EUR,9838421.36,2.17,0.51,FOP,FIX API,0,0.12,1,1,0,None,10,1,4.17
DE9SP1JZY7F2,2025-09-14,2025-09-17,Deutsche Bank,EMEA,Corporate Bond,GBP,6952397.28,0.94,1.58,FOP,Chat,1,1.0,0,3,0,None,9,1,0.59
USWU335AVKF7,2025-11-02,2025-11-04,Deutsche Bank,APAC,Agency Bond,GBP,6276568.78,4.19,1.34,DVP,Voice,1,0.13,1,2,0,None,11,1,3.1
US2UH1DXGZY3,2025-10-01,2025-10-03,BNP Paribas,AMER,Agency Bond,JPY,3740817.57,3.4,2.5,FOP,Voice,1,0.73,0,2,0,None,10,0,1.35
INC8KD7KQSE0,2025-10-23,2025-10-26,JP Morgan,APAC,Corporate Bond,USD,4865307.1,0.63,0.85,DVP,Chat,0,0.76,1,3,0,None,10,0,0.73
JPMCXH5NA931,2025-11-09,2025-11-10,BNP Paribas,EMEA,Corporate Bond,JPY,2230498.53,0.58,0.8,FOP,FIX API,2,0.98,1,1,0,None,11,0,0.72
DEQW8MWEV906,2025-09-22,2025-09-25,JP Morgan,EMEA,Sovereign Bond,EUR,5524798.94,3.68,2.55,DVP,Voice,0,0.1,1,3,0,None,9,1,1.44
GBNERNI0H9O1,2025-09-20,2025-09-21,HSBC,AMER,Sovereign Bond,GBP,3314291.68,5.66,1.48,FOP,Voice,0,0.38,0,1,0,None,9,0,3.8
DE15ZZOH5F27,2025-09-20,2025-09-21,JP Morgan,EMEA,Agency Bond,GBP,7871663.78,6.74,2.87,DVP,RFQ,0,0.79,0,1,0,None,9,1,2.34
USIAKW51MVD0,2025-10-17,2025-10-19,Citibank,EMEA,Municipal Bond,GBP,4432270.93,2.28,2.54,DVP,RFQ,1,0.04,1,2,0,None,10,0,0.89
GBN7R4M4GV43,2025-09-30,2025-10-03,JP Morgan,APAC,Agency Bond,GBP,6627603.83,6.77,1.95,DVP,Voice,0,0.61,1,3,0,None,9,1,3.45
DEASC73ENGD1,2025-10-20,2025-10-22,HSBC,APAC,Municipal Bond,USD,1586673.11,5.66,1.59,FOP,RFQ,0,0.68,1,2,0,None,10,0,3.54
GBQZ8QOPOV02,2025-10-27,2025-10-30,BNP Paribas,EMEA,Agency Bond,JPY,7191601.54,1.0,0.31,FOP,RFQ,2,0.01,0,3,0,None,10,1,3.12
FRVFS2N5ZTU4,2025-09-26,2025-09-28,Deutsche Bank,EMEA,Agency Bond,GBP,3562061.97,5.92,2.02,DVP,Chat,0,0.19,1,2,0,None,9,0,2.92
GBJZKU6674I4,2025-10-22,2025-10-23,Citibank,EMEA,Corporate Bond,USD,6636996.93,5.85,0.87,FOP,Chat,0,0.02,1,1,1,Missing Cash,10,1,6.65
US7IJ11ZGPQ3,2025-09-29,2025-09-30,HSBC,EMEA,Corporate Bond,USD,3024903.3,5.88,1.91,FOP,Voice,0,0.38,1,1,0,None,9,0,3.06
DENVPN92C0D7,2025-10-13,2025-10-16,HSBC,APAC,Corporate Bond,JPY,6188628.38,5.92,1.97,DVP,FIX API,0,0.53,0,3,1,Instruction Error,10,1,2.99
DE8DWRFR4YJ5,2025-11-07,2025-11-09,Citibank,EMEA,Corporate Bond,EUR,8007270.5,2.55,2.94,DVP,FIX API,0,0.6,0,2,0,None,11,1,0.86
GBCQGTB66SH5,2025-11-03,2025-11-04,BNP Paribas,APAC,Sovereign Bond,USD,8136520.9,5.1,0.47,FOP,Chat,1,0.34,1,1,0,None,11,1,10.62
JPK2HO2XPGJ9,2025-09-19,2025-09-21,BNP Paribas,APAC,Municipal Bond,JPY,4377561.14,3.58,1.88,FOP,FIX API,0,0.94,1,2,0,None,9,0,1.89
GBCCUBJQ0LR0,2025-10-09,2025-10-10,Barclays UK,APAC,Municipal Bond,EUR,2054957.85,6.71,1.97,DVP,RFQ,2,0.29,0,1,0,None,10,0,3.39
US8FKI15EPP1,2025-09-30,2025-10-01,Barclays UK,APAC,Agency Bond,GBP,2597186.1,5.79,1.44,DVP,Chat,1,0.84,1,1,0,None,9,0,3.99
JPUPZFE1H3D0,2025-09-14,2025-09-15,JP Morgan,AMER,Agency Bond,GBP,1856544.82,4.32,2.96,DVP,Chat,0,0.94,0,1,0,None,9,0,1.45
DEXM7Y11ZIL4,2025-10-30,2025-11-02,Citibank,EMEA,Corporate Bond,GBP,1404114.86,5.58,2.47,DVP,Chat,0,0.21,1,3,0,None,10,0,2.25
GBZB1L0CNQM6,2025-10-22,2025-10-23,Barclays UK,AMER,Sovereign Bond,JPY,7354735.29,4.3,1.81,FOP,FIX API,0,0.51,1,1,0,None,10,1,2.36
